CHROM	POS	HighSI	LowSI	DeltaSI	Gstat	ED	LOD	BBLogBF	NumSNPs	MeanHighDP	MeanLowDP	HighSI_p99	HighSI_p95	HighSI_m_p99	HighSI_m_p95	LowSI_p99	LowSI_p95	LowSI_m_p99	LowSI_m_p95	DeltaSI_p99	DeltaSI_p95	DeltaSI_m_p99	DeltaSI_m_p95	Gstat_p99	Gstat_p95	ED_p99	ED_p95	LOD_p99	LOD_p95	BBLogBF_p99	BBLogBF_p95
Cp4.1LG09	4611080	0.532086	0.479283	0.052804	8.928210	0.117338	1.957758	1.026608	2603	180	69	0.600000	0.561111	0.411111	0.438889	0.681159	0.594203	0.347826	0.405797	0.164252	0.108696	-0.222223	-0.121981	8.960501	3.894304	0.212077	0.139614	1.964514	0.850421	1.015673	-0.098362
Cp4.1LG09	4711080	0.532708	0.485159	0.047549	8.728949	0.116319	1.914723	0.981845	2572	180	69	0.600000	0.561111	0.411111	0.438889	0.681159	0.594203	0.347826	0.405797	0.164252	0.108696	-0.222223	-0.121981	8.960501	3.894304	0.212077	0.139614	1.964514	0.850421	1.015673	-0.098362
Cp4.1LG09	4811080	0.532829	0.490949	0.041880	8.300569	0.114748	1.821716	0.887827	2526	181	69	0.596685	0.563536	0.408840	0.441989	0.666667	0.608696	0.333333	0.405797	0.197054	0.116342	-0.196413	-0.121146	10.111965	4.042511	0.224678	0.142525	2.223873	0.890851	1.274644	-0.058309
Cp4.1LG09	4911080	0.532716	0.496399	0.036317	7.602115	0.112624	1.669733	0.735624	2545	180	69	0.600000	0.561111	0.411111	0.438889	0.681159	0.594203	0.347826	0.405797	0.164252	0.108696	-0.222223	-0.121981	8.960501	3.894304	0.212077	0.139614	1.964514	0.850421	1.015673	-0.098362
Cp4.1LG09	5011080	0.532301	0.501608	0.030692	6.635964	0.110021	1.459250	0.525672	2403	181	69	0.596685	0.563536	0.408840	0.441989	0.666667	0.608696	0.333333	0.405797	0.197054	0.116342	-0.196413	-0.121146	10.111965	4.042511	0.224678	0.142525	2.223873	0.890851	1.274644	-0.058309
Cp4.1LG09	5111080	0.531371	0.506740	0.024631	5.476333	0.107067	1.206491	0.273972	2288	183	70	0.590164	0.562842	0.409836	0.442623	0.657143	0.600000	0.357143	0.414286	0.161983	0.106948	-0.171663	-0.119985	6.836918	3.592833	0.183841	0.133412	1.504126	0.789823	0.552042	-0.162223
Cp4.1LG09	5211080	0.529684	0.511659	0.018025	4.319633	0.104101	0.954373	0.022848	2240	183	71	0.595628	0.557377	0.398907	0.442623	0.633803	0.591549	0.352113	0.408451	0.168476	0.109828	-0.174787	-0.113831	6.346795	3.447763	0.175633	0.130224	1.399901	0.758729	0.445590	-0.195512
Cp4.1LG09	5311080	0.526685	0.515759	0.010926	3.479722	0.101653	0.771385	-0.159962	2103	185	72	0.594595	0.562162	0.405405	0.443243	0.652778	0.597222	0.333333	0.402778	0.186336	0.116141	-0.173273	-0.113063	7.422702	3.572775	0.189489	0.131606	1.626931	0.782250	0.669852	-0.174793
Cp4.1LG09	5411080	0.522014	0.518263	0.003750	3.202256	0.100231	0.711058	-0.221310	2037	188	71	0.585106	0.558511	0.409574	0.441489	0.647887	0.591549	0.366197	0.408451	0.183249	0.107506	-0.167891	-0.116571	7.190304	3.394301	0.186994	0.128783	1.579710	0.745558	0.623821	-0.210285
Cp4.1LG09	5511080	0.516286	0.519074	-0.002787	3.213798	0.099683	0.713657	-0.219975	1938	187	68	0.593583	0.566845	0.411765	0.443850	0.661765	0.602941	0.352941	0.411765	0.179144	0.117647	-0.207220	-0.118984	8.580508	4.290833	0.207220	0.147059	1.888502	0.942978	0.939658	-0.005763
Cp4.1LG09	5611080	0.510224	0.518719	-0.008495	3.225655	0.099438	0.716079	-0.218190	1830	190	68	0.584211	0.563158	0.410526	0.442105	0.661765	0.602941	0.352941	0.411765	0.172446	0.109288	-0.190093	-0.115789	7.874806	3.713789	0.197524	0.135449	1.737157	0.815511	0.787377	-0.134147
Cp4.1LG09	5711080	0.504596	0.517674	-0.013078	3.219261	0.099353	0.714181	-0.219955	1814	196	68	0.586735	0.556122	0.403061	0.443878	0.661765	0.602941	0.352941	0.411765	0.166267	0.111345	-0.186074	-0.107443	7.110681	3.550872	0.186074	0.132953	1.571269	0.782829	0.619804	-0.168613
Cp4.1LG09	5811080	0.500144	0.516665	-0.016521	3.205561	0.099497	0.710549	-0.222711	1765	195	67	0.594872	0.558974	0.405128	0.446154	0.656716	0.597015	0.343284	0.388060	0.191427	0.124761	-0.181171	-0.120552	8.056384	4.485276	0.201225	0.150402	1.767579	0.986245	0.818770	0.037459
Cp4.1LG09	5911080	0.496598	0.516235	-0.019637	3.185098	0.099759	0.705447	-0.226169	1756	196	68	0.586735	0.556122	0.403061	0.443878	0.661765	0.602941	0.352941	0.411765	0.166267	0.111345	-0.186074	-0.107443	7.110681	3.550872	0.186074	0.132953	1.571269	0.782829	0.619804	-0.168613
Cp4.1LG09	6011080	0.494130	0.516842	-0.022712	3.159065	0.099951	0.699273	-0.230628	1740	196	68	0.586735	0.556122	0.403061	0.443878	0.661765	0.602941	0.352941	0.411765	0.166267	0.111345	-0.186074	-0.107443	7.110681	3.550872	0.186074	0.132953	1.571269	0.782829	0.619804	-0.168613
Cp4.1LG09	6111080	0.493120	0.519029	-0.025909	3.130073	0.100060	0.692631	-0.235807	1719	193	66	0.595855	0.559585	0.398964	0.440415	0.666667	0.606061	0.333333	0.393939	0.195164	0.118621	-0.184409	-0.117444	7.533177	4.128144	0.195949	0.145313	1.658032	0.905656	0.712145	-0.040134
Cp4.1LG09	6211080	0.493470	0.522579	-0.029109	3.101692	0.100225	0.686223	-0.240649	1784	190	65	0.594737	0.563158	0.421053	0.442105	0.661538	0.600000	0.353846	0.400000	0.177733	0.117814	-0.188259	-0.115789	7.635806	3.570522	0.198380	0.135628	1.682500	0.789916	0.739929	-0.152587
Cp4.1LG09	6311080	0.494910	0.526579	-0.031669	3.070719	0.100369	0.679276	-0.245998	1799	188	65	0.595745	0.563830	0.409574	0.441489	0.646154	0.600000	0.323077	0.400000	0.192880	0.118249	-0.178069	-0.120131	7.242150	3.898251	0.192880	0.142553	1.599460	0.856731	0.657448	-0.085172
Cp4.1LG09	6411080	0.496842	0.530016	-0.033173	3.033355	0.100396	0.670955	-0.252708	1706	189	65	0.597884	0.560847	0.417989	0.444444	0.661538	0.615385	0.338462	0.400000	0.180057	0.128123	-0.197396	-0.118031	7.899885	4.013759	0.202198	0.144486	1.749883	0.883901	0.807507	-0.058311
Cp4.1LG09	6511080	0.498750	0.532133	-0.033383	2.983551	0.100274	0.659882	-0.262065	1639	185	64	0.583784	0.556757	0.400000	0.437838	0.671875	0.609375	0.343750	0.406250	0.184797	0.114443	-0.191976	-0.120524	7.390536	3.684470	0.197382	0.139696	1.625180	0.809380	0.686595	-0.129148
Cp4.1LG09	6611080	0.500764	0.533371	-0.032607	2.930547	0.100125	0.648150	-0.271924	1531	185	64	0.583784	0.556757	0.400000	0.437838	0.671875	0.609375	0.343750	0.406250	0.184797	0.114443	-0.191976	-0.120524	7.390536	3.684470	0.197382	0.139696	1.625180	0.809380	0.686595	-0.129148
Cp4.1LG09	6711080	0.503012	0.534312	-0.031299	2.884382	0.100044	0.638051	-0.280018	1577	184	64	0.586957	0.565217	0.396739	0.440217	0.656250	0.609375	0.343750	0.390625	0.173913	0.119565	-0.173913	-0.120245	6.395521	3.590785	0.183424	0.137908	1.410660	0.787113	0.472356	-0.151102
Cp4.1LG09	6811080	0.505570	0.535006	-0.029436	2.851257	0.100130	0.630902	-0.284988	1728	182	63	0.587912	0.560440	0.401099	0.439560	0.666667	0.603175	0.333333	0.396825	0.195361	0.120269	-0.195971	-0.120880	9.197504	3.699971	0.221002	0.141026	2.028453	0.815973	1.093215	-0.119156
Cp4.1LG09	6911080	0.509614	0.535659	-0.026045	2.845536	0.100570	0.629707	-0.283923	1623	186	63	0.591398	0.559140	0.408602	0.446237	0.666667	0.603175	0.333333	0.396825	0.193037	0.120072	-0.188684	-0.119560	7.485286	3.720401	0.199181	0.141065	1.642005	0.816440	0.705668	-0.119859
Cp4.1LG09	7011080	0.515464	0.536356	-0.020892	2.875166	0.101453	0.636070	-0.275422	1574	187	63	0.598930	0.561497	0.406417	0.443850	0.682540	0.619048	0.333333	0.412698	0.164503	0.112045	-0.195909	-0.127579	8.106264	3.836685	0.206604	0.142433	1.789941	0.844792	0.853214	-0.091812
Cp4.1LG09	7111080	0.522379	0.536972	-0.014593	2.933353	0.102659	0.648461	-0.261145	1606	185	62	0.605405	0.562162	0.405405	0.437838	0.661290	0.612903	0.338710	0.403226	0.175240	0.121098	-0.174978	-0.126329	6.836849	3.769385	0.191456	0.142720	1.494271	0.829772	0.560833	-0.103703
Cp4.1LG09	7211080	0.530078	0.537537	-0.007459	3.003056	0.104018	0.663179	-0.244737	1637	182	62	0.593407	0.560440	0.401099	0.439560	0.661290	0.612903	0.354839	0.403226	0.168203	0.113967	-0.196739	-0.129032	7.320209	3.926742	0.196739	0.146225	1.594471	0.862700	0.661934	-0.069848
Cp4.1LG09	7311080	0.538946	0.538080	0.000866	3.081302	0.105561	0.679647	-0.226752	1666	181	62	0.596685	0.563536	0.408840	0.441989	0.661290	0.596774	0.338710	0.387097	0.203172	0.127606	-0.202281	-0.125824	8.904230	4.062518	0.218855	0.148815	1.959096	0.894453	1.026730	-0.037808
Cp4.1LG09	7411080	0.549959	0.538786	0.011173	3.169728	0.107302	0.698403	-0.206614	1755	179	61	0.597765	0.564246	0.407821	0.441341	0.672131	0.606557	0.327869	0.393443	0.204689	0.130964	-0.203224	-0.125378	8.816953	3.981061	0.219251	0.148456	1.947035	0.875895	1.017858	-0.053144
Cp4.1LG09	7511080	0.564293	0.540453	0.023841	3.272602	0.109191	0.720605	-0.183199	1685	178	61	0.589888	0.561798	0.410112	0.443820	0.672131	0.606557	0.327869	0.393443	0.189906	0.123411	-0.218457	-0.129490	8.583898	3.859086	0.217075	0.145883	1.892456	0.848492	0.963622	-0.080224
Cp4.1LG09	7611080	0.581593	0.543502	0.038091	3.382497	0.111040	0.744670	-0.158276	1674	175	61	0.594286	0.560000	0.400000	0.440000	0.672131	0.606557	0.344262	0.393443	0.217237	0.120843	-0.209274	-0.127307	9.767223	4.009294	0.232131	0.149414	2.150980	0.882095	1.223086	-0.045692
Cp4.1LG09	7711080	0.599831	0.547656	0.052175	3.490509	0.112759	0.768438	-0.134023	1563	169	61	0.603550	0.568047	0.402367	0.437870	0.655738	0.606557	0.327869	0.409836	0.169172	0.114948	-0.191484	-0.128626	6.732449	3.842060	0.193714	0.146377	1.480264	0.844084	0.554351	-0.081691
Cp4.1LG09	7811080	0.616915	0.552445	0.064470	3.601001	0.114446	0.792751	-0.109537	1512	164	60	0.603659	0.560976	0.396341	0.439024	0.700000	0.616667	0.333333	0.383333	0.198780	0.132113	-0.204878	-0.129268	9.510708	4.021826	0.232113	0.151626	2.097780	0.887208	1.176168	-0.034245
Cp4.1LG09	7911080	0.630742	0.557126	0.073616	3.707858	0.116063	0.816183	-0.085858	1381	163	60	0.601227	0.564417	0.404908	0.435583	0.666667	0.616667	0.333333	0.400000	0.188139	0.123210	-0.216155	-0.123210	8.173649	3.624965	0.215337	0.144274	1.795587	0.799545	0.874417	-0.121591
Cp4.1LG09	8011080	0.640300	0.560953	0.079347	3.787645	0.117311	0.833588	-0.067922	1304	162	59	0.598765	0.561728	0.395062	0.438272	0.661017	0.610169	0.338983	0.389831	0.208934	0.127223	-0.182675	-0.114773	8.210131	3.533805	0.218142	0.142498	1.805658	0.783905	0.887470	-0.134198
Cp4.1LG09	8111080	0.644758	0.563335	0.081423	3.809840	0.117764	0.838360	-0.062314	1298	159	60	0.597484	0.566038	0.389937	0.433962	0.666667	0.600000	0.333333	0.400000	0.184591	0.120126	-0.193081	-0.130503	7.515884	3.863248	0.207548	0.149371	1.658193	0.847619	0.738431	-0.072031
Cp4.1LG09	8211080	0.644045	0.564351	0.079694	3.763312	0.117202	0.828098	-0.071588	1321	164	60	0.603659	0.560976	0.396341	0.439024	0.700000	0.616667	0.333333	0.383333	0.198780	0.132113	-0.204878	-0.129268	9.510708	4.021826	0.232113	0.151626	2.097780	0.887208	1.176168	-0.034245
Cp4.1LG09	8311080	0.639105	0.564776	0.074329	3.656148	0.115519	0.804574	-0.094413	1266	166	59	0.590361	0.560241	0.397590	0.433735	0.661017	0.610169	0.338983	0.389831	0.180213	0.118440	-0.198285	-0.122217	7.617127	3.648767	0.209210	0.145191	1.679333	0.806172	0.759726	-0.113373
Cp4.1LG09	8411080	0.631128	0.565210	0.065918	3.509367	0.112953	0.772399	-0.126274	1248	164	59	0.597561	0.567073	0.408537	0.439024	0.661017	0.610169	0.338983	0.389831	0.188095	0.125051	-0.167115	-0.125051	6.109167	3.948309	0.188095	0.150785	1.343866	0.864919	0.425004	-0.053961
Cp4.1LG09	8511080	0.621673	0.565668	0.056005	3.348865	0.110042	0.737180	-0.161519	1235	163	60	0.601227	0.564417	0.404908	0.435583	0.666667	0.616667	0.333333	0.400000	0.188139	0.123210	-0.216155	-0.123210	8.173649	3.624965	0.215337	0.144274	1.795587	0.799545	0.874417	-0.121591
Cp4.1LG09	8611080	0.612094	0.565948	0.046146	3.202872	0.107401	0.705049	-0.193837	1277	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG09	8711080	0.602613	0.565900	0.036712	3.093585	0.105457	0.680864	-0.218188	1234	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG09	8811080	0.592445	0.565479	0.026966	3.020664	0.104158	0.664590	-0.234509	1128	163	60	0.601227	0.564417	0.404908	0.435583	0.666667	0.616667	0.333333	0.400000	0.188139	0.123210	-0.216155	-0.123210	8.173649	3.624965	0.215337	0.144274	1.795587	0.799545	0.874417	-0.121591
Cp4.1LG09	8911080	0.580918	0.564708	0.016209	2.969251	0.103227	0.653024	-0.246034	1214	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG09	9011080	0.567920	0.563421	0.004499	2.933305	0.102613	0.644873	-0.254209	1208	164	60	0.603659	0.560976	0.396341	0.439024	0.700000	0.616667	0.333333	0.383333	0.198780	0.132113	-0.204878	-0.129268	9.510708	4.021826	0.232113	0.151626	2.097780	0.887208	1.176168	-0.034245
Cp4.1LG09	9111080	0.554548	0.561847	-0.007299	2.911933	0.102318	0.640001	-0.259380	1143	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG09	9211080	0.542645	0.560677	-0.018032	2.900520	0.102143	0.637422	-0.262769	1059	167	60	0.616766	0.574850	0.389222	0.437126	0.666667	0.600000	0.366667	0.400000	0.196207	0.119661	-0.199601	-0.114970	7.407530	3.615129	0.204790	0.143613	1.622493	0.797386	0.699964	-0.125147
Cp4.1LG09	9311080	0.533178	0.560400	-0.027221	2.892107	0.101903	0.635577	-0.265936	1007	168	60	0.607143	0.565476	0.398810	0.440476	0.666667	0.616667	0.333333	0.383333	0.179762	0.128572	-0.220238	-0.129762	8.583634	3.971393	0.220238	0.150000	1.891504	0.877041	0.968546	-0.045909
Cp4.1LG09	9411080	0.525538	0.560585	-0.035047	2.892527	0.101763	0.635688	-0.267336	850	164	60	0.603659	0.560976	0.396341	0.439024	0.700000	0.616667	0.333333	0.383333	0.198780	0.132113	-0.204878	-0.129268	9.510708	4.021826	0.232113	0.151626	2.097780	0.887208	1.176168	-0.034245
Cp4.1LG09	9511080	0.518713	0.560820	-0.042106	2.918818	0.102062	0.641536	-0.262787	825	161	60	0.602484	0.571429	0.397516	0.434783	0.666667	0.616667	0.350000	0.400000	0.192029	0.127950	-0.217184	-0.127640	8.390637	3.949063	0.219151	0.150518	1.840024	0.865063	0.919592	-0.055314
Cp4.1LG09	9611080	0.512394	0.561056	-0.048662	2.979033	0.103020	0.654897	-0.250228	753	164	60	0.603659	0.560976	0.396341	0.439024	0.700000	0.616667	0.333333	0.383333	0.198780	0.132113	-0.204878	-0.129268	9.510708	4.021826	0.232113	0.151626	2.097780	0.887208	1.176168	-0.034245
Cp4.1LG09	9711080	0.506173	0.561182	-0.055009	3.068742	0.104655	0.674773	-0.230610	733	165	60	0.600000	0.557576	0.400000	0.436364	0.650000	0.600000	0.350000	0.400000	0.193939	0.116666	-0.192425	-0.128788	6.992368	3.555537	0.198485	0.142424	1.546908	0.778839	0.624951	-0.142962
Cp4.1LG09	9811080	0.499487	0.561082	-0.061595	3.182534	0.106869	0.699960	-0.205283	648	172	61	0.593023	0.563953	0.406977	0.441860	0.655738	0.606557	0.327869	0.393443	0.167366	0.123999	-0.196436	-0.120282	7.161590	3.574923	0.199580	0.141441	1.569778	0.787257	0.642952	-0.139558
Cp4.1LG09	9911080	0.492441	0.560473	-0.068032	3.305499	0.109399	0.727127	-0.177719	608	174	61	0.597701	0.563218	0.402299	0.436782	0.655738	0.606557	0.344262	0.393443	0.175523	0.130394	-0.190221	-0.127002	6.974269	3.794384	0.196815	0.145091	1.534506	0.839472	0.606993	-0.088034
Cp4.1LG15	38381	0.408172	0.362900	0.045272	2.808739	0.100850	0.623660	-0.276643	1033	162	59	0.598765	0.561728	0.395062	0.438272	0.661017	0.610169	0.338983	0.389831	0.208934	0.127223	-0.182675	-0.114773	8.210131	3.533805	0.218142	0.142498	1.805658	0.783905	0.887470	-0.134198
Cp4.1LG15	138381	0.407768	0.358785	0.048984	2.918198	0.102445	0.648434	-0.251801	1169	159	59	0.591195	0.566038	0.389937	0.440252	0.661017	0.610169	0.338983	0.389831	0.174289	0.123441	-0.195608	-0.123441	7.015246	3.674126	0.201898	0.146679	1.547819	0.807533	0.630693	-0.109497
Cp4.1LG15	238381	0.407672	0.355405	0.052266	3.013476	0.103904	0.669997	-0.230105	1284	162	59	0.598765	0.561728	0.395062	0.438272	0.661017	0.610169	0.338983	0.389831	0.208934	0.127223	-0.182675	-0.114773	8.210131	3.533805	0.218142	0.142498	1.805658	0.783905	0.887470	-0.134198
Cp4.1LG15	338381	0.407824	0.352771	0.055052	3.105916	0.105126	0.690789	-0.209272	1367	163	59	0.595092	0.564417	0.392638	0.435583	0.677966	0.610169	0.338983	0.389831	0.179266	0.122283	-0.202350	-0.128418	7.730659	3.495858	0.205886	0.142144	1.723284	0.764639	0.804482	-0.153809
Cp4.1LG15	438381	0.408181	0.350748	0.057434	3.208987	0.106180	0.713842	-0.186397	1472	164	59	0.597561	0.567073	0.408537	0.439024	0.661017	0.610169	0.338983	0.389831	0.188095	0.125051	-0.167115	-0.125051	6.109167	3.948309	0.188095	0.150785	1.343866	0.864919	0.425004	-0.053961
Cp4.1LG15	538381	0.408597	0.349160	0.059436	3.318245	0.107131	0.738255	-0.162320	1583	161	59	0.596273	0.559006	0.391304	0.434783	0.661017	0.610169	0.338983	0.389831	0.186125	0.119486	-0.194020	-0.128540	6.670514	3.653176	0.196863	0.145489	1.469397	0.802928	0.551572	-0.114829
Cp4.1LG15	638381	0.408996	0.347908	0.061088	3.428388	0.108005	0.762825	-0.138086	1687	166	62	0.602410	0.566265	0.403614	0.439759	0.677419	0.612903	0.338710	0.403226	0.175281	0.124757	-0.225612	-0.122814	9.225584	3.796695	0.225612	0.144967	2.033753	0.828991	1.106310	-0.098305
Cp4.1LG15	738381	0.409437	0.346845	0.062592	3.581646	0.108831	0.796698	-0.104966	1840	166	62	0.602410	0.566265	0.403614	0.439759	0.677419	0.612903	0.338710	0.403226	0.175281	0.124757	-0.225612	-0.122814	9.225584	3.796695	0.225612	0.144967	2.033753	0.828991	1.106310	-0.098305
Cp4.1LG15	838381	0.410137	0.346057	0.064081	3.786533	0.109614	0.841739	-0.061252	2021	163	62	0.601227	0.564417	0.392638	0.435583	0.645161	0.596774	0.338710	0.403226	0.182762	0.121413	-0.179596	-0.118939	6.602729	3.757208	0.191866	0.145062	1.446791	0.824081	0.520538	-0.102150
Cp4.1LG15	938381	0.411628	0.346185	0.065443	4.014400	0.110299	0.891785	-0.013077	2223	172	63	0.604651	0.563953	0.401163	0.436047	0.666667	0.603175	0.317460	0.396825	0.204688	0.128000	-0.200443	-0.122186	9.136222	4.103000	0.220100	0.149687	2.022340	0.902059	1.090232	-0.029849
Cp4.1LG15	1038381	0.414490	0.348293	0.066196	4.213030	0.110666	0.935313	0.027987	2368	174	63	0.591954	0.563218	0.396552	0.436782	0.682540	0.619048	0.333333	0.396825	0.157910	0.121785	-0.198413	-0.128900	7.410654	3.901836	0.198413	0.145047	1.640959	0.861925	0.708228	-0.070627
Cp4.1LG15	1138381	0.418673	0.352722	0.065952	4.344011	0.110586	0.963784	0.053583	2292	174	63	0.591954	0.563218	0.396552	0.436782	0.682540	0.619048	0.333333	0.396825	0.157910	0.121785	-0.198413	-0.128900	7.410654	3.901836	0.198413	0.145047	1.640959	0.861925	0.708228	-0.070627
Cp4.1LG15	1238381	0.423379	0.358809	0.064570	4.400340	0.110058	0.975634	0.062495	2185	175	63	0.605714	0.565714	0.394286	0.440000	0.666667	0.603175	0.349206	0.396825	0.179683	0.114286	-0.200635	-0.121270	7.434564	3.922384	0.200635	0.145397	1.634034	0.860744	0.701088	-0.072125
Cp4.1LG15	1338381	0.427773	0.365401	0.062372	4.395908	0.109224	0.973995	0.058244	2153	178	64	0.595506	0.567416	0.410112	0.443820	0.656250	0.609375	0.328125	0.406250	0.179951	0.113062	-0.201194	-0.119382	8.354644	3.743859	0.208743	0.141152	1.848466	0.823285	0.911935	-0.113120
Cp4.1LG15	1438381	0.431316	0.371508	0.059809	4.349922	0.108219	0.963194	0.045414	2131	178	64	0.595506	0.567416	0.410112	0.443820	0.656250	0.609375	0.328125	0.406250	0.179951	0.113062	-0.201194	-0.119382	8.354644	3.743859	0.208743	0.141152	1.848466	0.823285	0.911935	-0.113120
Cp4.1LG15	1538381	0.434128	0.376959	0.057169	4.281008	0.107179	0.947419	0.028159	2134	181	64	0.591160	0.563536	0.408840	0.441989	0.671875	0.593750	0.343750	0.390625	0.181112	0.126036	-0.173860	-0.119561	6.768285	4.016872	0.189485	0.146236	1.484192	0.881943	0.546867	-0.055361
Cp4.1LG15	1638381	0.436671	0.382109	0.054562	4.204187	0.106244	0.930103	0.009731	2112	181	64	0.591160	0.563536	0.408840	0.441989	0.671875	0.593750	0.343750	0.390625	0.181112	0.126036	-0.173860	-0.119561	6.768285	4.016872	0.189485	0.146236	1.484192	0.881943	0.546867	-0.055361
Cp4.1LG15	1738381	0.439124	0.387137	0.051987	4.115315	0.105409	0.910355	-0.010865	2176	183	64	0.612022	0.562842	0.404372	0.442623	0.656250	0.609375	0.343750	0.390625	0.185536	0.123805	-0.174607	-0.128501	7.061127	4.195116	0.193306	0.148822	1.550592	0.927032	0.612633	-0.010942
Cp4.1LG15	1838381	0.441869	0.392486	0.049383	4.001913	0.104546	0.885350	-0.036528	2132	182	64	0.593407	0.560440	0.406593	0.439560	0.671875	0.593750	0.359375	0.406250	0.162603	0.119505	-0.207418	-0.121223	8.128789	3.910472	0.207418	0.144059	1.783487	0.856823	0.845832	-0.080781
Cp4.1LG15	1938381	0.445176	0.398398	0.046778	3.855072	0.103533	0.853049	-0.069315	2319	190	66	0.594737	0.563158	0.415789	0.442105	0.651515	0.606061	0.348485	0.409091	0.188357	0.117225	-0.179745	-0.117863	7.419268	3.974141	0.194896	0.142903	1.627818	0.873994	0.682861	-0.070940
Cp4.1LG15	2038381	0.448957	0.404966	0.043991	3.762047	0.102632	0.832637	-0.090542	2529	199	70	0.597990	0.562814	0.407035	0.447236	0.657143	0.600000	0.342857	0.400000	0.186360	0.114143	-0.174731	-0.117588	7.393548	4.149838	0.188729	0.141924	1.616205	0.913122	0.659308	-0.043789
Cp4.1LG15	2138381	0.451538	0.411149	0.040389	3.817552	0.101758	0.845049	-0.080974	2641	200	70	0.590000	0.560000	0.415000	0.450000	0.671429	0.600000	0.342857	0.414286	0.164286	0.102143	-0.186429	-0.121429	7.261783	3.795956	0.186429	0.135714	1.601899	0.832459	0.644628	-0.124710
Cp4.1LG15	2238381	0.452057	0.416159	0.035898	3.983764	0.100618	0.881952	-0.049163	2735	204	70	0.593137	0.558824	0.411765	0.441176	0.642857	0.600000	0.357143	0.414286	0.158404	0.106582	-0.164145	-0.120449	5.947618	3.705022	0.169047	0.133473	1.301192	0.817722	0.342916	-0.140586
