CHROM	START	STOP	PEAK
Cp4.1LG16	2222643	2222773	4.25922
Cp4.1LG16	2228611	2228734	4.09464
Cp4.1LG16	2236798	2238015	6.73774
Cp4.1LG16	2239323	2239417	3.74430
Cp4.1LG16	2241045	2241160	4.10021
Cp4.1LG16	2259842	2260232	3.02418
Cp4.1LG16	2260235	2261669	7.51998
Cp4.1LG16	2279147	2279589	4.39735
Cp4.1LG16	2286852	2287047	4.10468
Cp4.1LG16	2301161	2305015	5.30327
Cp4.1LG16	2312787	2316306	3.30752
Cp4.1LG16	2321732	2322880	6.77209
Cp4.1LG16	2322881	2324497	3.62873
Cp4.1LG16	2352951	2355565	5.06576
Cp4.1LG16	2356403	2359594	4.83592
Cp4.1LG16	2367245	2368303	8.44584
Cp4.1LG16	2367245	2368303	8.14873
Cp4.1LG16	2367245	2368303	3.01567
Cp4.1LG16	2368614	2368858	3.86967
Cp4.1LG16	2374528	2374976	3.69060
Cp4.1LG16	2381519	2382625	6.70079
Cp4.1LG16	2381519	2382625	5.31191
Cp4.1LG16	2382776	2382815	3.83262
Cp4.1LG16	2395537	2396614	16.24220
Cp4.1LG16	2404536	2410383	16.24521
Cp4.1LG16	2644673	2644946	4.02216
Cp4.1LG16	2770736	2771265	3.71217
Cp4.1LG16	2806643	2806784	4.84484
Cp4.1LG16	2806784	2806994	4.12058
Cp4.1LG16	2826593	2826838	3.04358
Cp4.1LG16	2826593	2826838	3.50903
Cp4.1LG16	2884169	2885020	3.28949
Cp4.1LG16	2891094	2891234	3.92883
Cp4.1LG16	2891250	2891268	3.26536
Cp4.1LG16	2891268	2891407	3.46606
Cp4.1LG16	2891268	2891407	3.65068
Cp4.1LG16	2971257	2971860	3.63737
Cp4.1LG16	3004739	3005145	3.59112
Cp4.1LG16	3084862	3086715	5.03227
Cp4.1LG16	3084862	3086715	5.45425
Cp4.1LG16	3093435	3093658	3.12100
Cp4.1LG16	3152154	3152464	4.19607
Cp4.1LG16	3152765	3152810	4.79032
Cp4.1LG16	3152810	3152843	4.08868
Cp4.1LG16	3152843	3152882	3.66220
Cp4.1LG16	3210235	3210455	4.85033
Cp4.1LG16	3210528	3215002	3.58923
Cp4.1LG16	3215154	3216639	3.82712
Cp4.1LG16	3241134	3241541	7.62769
Cp4.1LG16	3241134	3241541	9.99203
Cp4.1LG16	3241134	3241541	8.98148
Cp4.1LG16	3241541	3242256	4.34419
Cp4.1LG16	3241541	3242256	3.48876
Cp4.1LG16	3247135	3247759	3.20739
Cp4.1LG16	3271780	3272938	4.42568
Cp4.1LG16	3466285	3466509	3.84113
Cp4.1LG16	3466285	3466509	3.65891
Cp4.1LG16	3534345	3534500	6.81703
Cp4.1LG16	3626118	3626271	3.21123
Cp4.1LG16	3666222	3666490	4.63553
Cp4.1LG16	3671171	3671515	3.67488
Cp4.1LG16	3671774	3671930	3.35782
Cp4.1LG16	3689069	3689493	3.00953
Cp4.1LG16	3689069	3689493	3.05404
Cp4.1LG16	3770146	3778263	3.66516
Cp4.1LG16	3820580	3820641	3.04431
Cp4.1LG16	3822154	3822371	4.52295
Cp4.1LG16	3914919	3915218	4.36389
Cp4.1LG16	3927190	3927809	4.40361
Cp4.1LG16	3927190	3927809	4.12314
Cp4.1LG16	3952668	3952803	7.65391
Cp4.1LG16	3962297	3963484	3.17381
Cp4.1LG16	3989677	3990213	3.32704
Cp4.1LG16	4103138	4103540	4.01246
Cp4.1LG16	4104265	4104459	3.31772
Cp4.1LG16	4105185	4105778	3.37660
Cp4.1LG16	4165205	4166270	3.08238
Cp4.1LG16	4237317	4237865	3.23859
Cp4.1LG16	4340002	4340317	3.49696
Cp4.1LG16	4467069	4469032	5.49176
Cp4.1LG16	4474056	4474954	4.62092
Cp4.1LG16	4579216	4581691	4.04529
Cp4.1LG16	4595214	4595413	3.83184
Cp4.1LG16	4635745	4636073	3.23196
Cp4.1LG16	4636216	4636635	4.73502
Cp4.1LG16	4649620	4650103	4.11912
Cp4.1LG16	4717856	4718024	3.76347
Cp4.1LG16	4776869	4778688	4.29203
Cp4.1LG16	4813664	4815090	3.38696
Cp4.1LG16	4819173	4819728	5.28873
Cp4.1LG16	4819173	4819728	7.73861
Cp4.1LG16	4858877	4880306	8.46880
Cp4.1LG16	4858877	4880306	8.58453
Cp4.1LG16	4906154	4908985	4.19349
Cp4.1LG16	4954230	4954534	4.94198
Cp4.1LG16	4957723	4958515	5.25586
Cp4.1LG16	4961137	4962680	6.09919
Cp4.1LG16	4972127	4973198	3.27319
Cp4.1LG16	4973763	4974179	3.14610
Cp4.1LG16	4973763	4974179	3.75737
Cp4.1LG16	4977310	4977554	4.27618
Cp4.1LG16	4988297	4989033	7.07225
Cp4.1LG16	4991199	4991621	3.98446
Cp4.1LG16	4992402	4992673	3.08235
Cp4.1LG16	4995163	4995552	4.88142
Cp4.1LG16	5006501	5006772	3.58976
Cp4.1LG16	5006501	5006772	3.70091
Cp4.1LG16	5055388	5055589	3.21554
Cp4.1LG16	5139086	5143402	3.12884
Cp4.1LG16	5268107	5268617	6.00395
Cp4.1LG16	5271020	5271368	3.95328
Cp4.1LG16	5431249	5431529	5.76302
Cp4.1LG16	5437658	5439149	3.77655
Cp4.1LG16	5437658	5439149	11.03848
Cp4.1LG16	5459515	5459770	4.01465
Cp4.1LG16	5459515	5459770	5.39898
Cp4.1LG16	5472969	5473323	4.06322
Cp4.1LG16	5548309	5548670	5.46228
Cp4.1LG16	5562437	5562810	3.16652
Cp4.1LG16	5564809	5565188	6.81163
Cp4.1LG16	5630837	5631119	4.19817
Cp4.1LG16	5630837	5631119	5.60069
Cp4.1LG16	5633652	5634256	4.75720
Cp4.1LG16	5668998	5671638	5.85807
Cp4.1LG16	5711178	5715755	7.24135
Cp4.1LG16	5791178	5804798	3.41434
Cp4.1LG16	5836458	5836818	4.68930
Cp4.1LG16	5850126	5850436	3.41191
Cp4.1LG16	5866830	5870737	4.20197
Cp4.1LG16	5892563	5892981	3.48777
Cp4.1LG16	5907251	5907671	3.86467
Cp4.1LG16	5932465	5932892	3.32909
Cp4.1LG16	5932465	5932892	4.67229
Cp4.1LG16	5938448	5938707	5.27270
Cp4.1LG16	5985805	5986132	4.69755
Cp4.1LG16	5993757	5993899	3.21272
Cp4.1LG16	6013074	6014189	3.29657
Cp4.1LG16	6033942	6034885	6.36920
Cp4.1LG16	6095692	6096514	4.06745
Cp4.1LG16	6123675	6124119	10.95996
Cp4.1LG16	6124984	6125578	4.12501
Cp4.1LG16	6128262	6128641	3.44235
Cp4.1LG16	6135865	6136047	4.09319
Cp4.1LG16	6166304	6167790	4.09796
Cp4.1LG16	6196037	6196575	3.00520
Cp4.1LG16	6205747	6205946	3.53077
Cp4.1LG16	6209105	6209484	3.30323
Cp4.1LG16	6220843	6221183	3.18660
Cp4.1LG16	6220843	6221183	3.24466
Cp4.1LG16	6221441	6222327	3.44259
Cp4.1LG16	6229156	6229629	3.48059
Cp4.1LG16	6259897	6260644	5.85677
Cp4.1LG16	6265839	6266241	3.38973
Cp4.1LG16	6429032	6429266	4.47789
Cp4.1LG16	6449238	6449852	7.62863
Cp4.1LG16	6452530	6454441	4.73764
Cp4.1LG16	6462322	6462973	10.61984
Cp4.1LG16	6569724	6570439	4.09313
Cp4.1LG16	6736729	6737015	4.91899
Cp4.1LG16	6757850	6758115	3.02524
Cp4.1LG16	6758725	6758894	3.19503
Cp4.1LG16	6774565	6775492	3.08865
Cp4.1LG16	6774565	6775492	3.02174
Cp4.1LG16	6781565	6781748	3.29413
Cp4.1LG16	6794723	6795047	6.33422
Cp4.1LG16	6801576	6801960	3.02621
Cp4.1LG16	6803992	6804688	5.25691
Cp4.1LG16	6821056	6821224	3.16134
Cp4.1LG16	6821770	6821976	3.16973
Cp4.1LG16	6821770	6821976	3.15337
Cp4.1LG16	6821770	6821976	3.17196
Cp4.1LG16	6840464	6840907	4.97467
Cp4.1LG16	6854612	6854921	3.23331
Cp4.1LG16	6872101	6872557	3.04258
Cp4.1LG16	6879215	6879532	3.21538
Cp4.1LG16	6879215	6879532	4.53722
Cp4.1LG16	6881470	6882005	3.26310
Cp4.1LG16	6890510	6890678	4.02359
Cp4.1LG16	6895845	6896518	3.01584
Cp4.1LG16	6895845	6896518	3.06933
Cp4.1LG16	6895845	6896518	5.73164
Cp4.1LG16	6915175	6915510	4.11177
Cp4.1LG16	6939671	6940017	4.30874
Cp4.1LG16	6939671	6940017	3.31428
Cp4.1LG16	6943620	6944372	8.53042
Cp4.1LG16	6950546	6950974	10.53843
Cp4.1LG16	6956438	6956675	3.16625
Cp4.1LG16	6956438	6956675	3.93978
Cp4.1LG16	6958991	6959408	3.08551
Cp4.1LG16	6986508	6986624	3.11474
Cp4.1LG16	6988988	6989359	3.03939
Cp4.1LG16	6988988	6989359	3.02780
Cp4.1LG16	6989408	6989612	3.46938
Cp4.1LG16	6989408	6989612	3.48770
Cp4.1LG16	6989408	6989612	3.30910
Cp4.1LG16	6990149	6990690	3.46236
Cp4.1LG16	6994917	6995107	3.30295
Cp4.1LG16	6994917	6995107	3.13986
Cp4.1LG16	7003961	7004603	6.76003
Cp4.1LG16	7006369	7006639	3.98031
Cp4.1LG16	7014285	7014443	4.43358
Cp4.1LG16	7014443	7014597	3.16297
Cp4.1LG16	7014906	7015216	4.03165
Cp4.1LG16	7016731	7017099	6.96270
Cp4.1LG16	7022905	7023336	3.35943
Cp4.1LG16	7027346	7027568	3.03248
Cp4.1LG16	7027346	7027568	3.03541
Cp4.1LG16	7063496	7063782	5.00386
Cp4.1LG16	7067032	7067682	4.63128
Cp4.1LG16	7068707	7069605	3.84587
Cp4.1LG16	7068707	7069605	3.23574
Cp4.1LG16	7097805	7097974	3.02398
Cp4.1LG16	7098306	7098514	3.41637
Cp4.1LG16	7198398	7198610	3.99229
Cp4.1LG16	7205629	7205781	6.11220
Cp4.1LG16	7208936	7209337	7.79372
Cp4.1LG16	7212950	7213168	3.87209
Cp4.1LG16	7212950	7213168	3.59390
Cp4.1LG16	7220833	7221068	3.55619
Cp4.1LG16	7220833	7221068	4.03926
Cp4.1LG16	7222840	7222998	3.23224
Cp4.1LG16	7222998	7223033	5.17098
Cp4.1LG16	7234826	7235608	3.26817
Cp4.1LG16	7234826	7235608	5.94194
Cp4.1LG16	7260673	7261197	4.09104
Cp4.1LG16	7293628	7293957	5.73815
Cp4.1LG16	7323513	7323687	3.03864
Cp4.1LG16	7324531	7324949	4.03196
Cp4.1LG16	7361497	7361730	4.17937
Cp4.1LG16	7372114	7372673	4.78959
Cp4.1LG16	7372114	7372673	4.08513
Cp4.1LG16	7388076	7388382	3.25350
Cp4.1LG16	7392006	7392236	3.80068
Cp4.1LG16	7399451	7399841	8.92926
Cp4.1LG16	7405956	7406247	4.04988
Cp4.1LG16	7409124	7409408	3.94475
Cp4.1LG16	7413549	7413908	3.81974
Cp4.1LG16	7413921	7414602	5.43186
Cp4.1LG16	7413921	7414602	3.53399
Cp4.1LG16	7413921	7414602	3.60109
Cp4.1LG16	7427043	7429188	4.09943
Cp4.1LG16	7458186	7458492	5.75011
Cp4.1LG16	7475318	7475701	4.44165
Cp4.1LG16	7483974	7484556	4.51097
Cp4.1LG16	7504138	7504623	3.62053
Cp4.1LG16	7509725	7510143	4.23256
Cp4.1LG16	7522053	7522281	3.09996
Cp4.1LG16	7522475	7522778	4.94052
Cp4.1LG16	7522475	7522778	5.38448
Cp4.1LG16	7522475	7522778	4.87207
Cp4.1LG16	7549598	7549926	3.64387
Cp4.1LG16	7551404	7551582	3.29145
Cp4.1LG16	7558508	7558871	4.68523
Cp4.1LG16	7566829	7566987	3.01222
Cp4.1LG16	7567695	7567904	3.05703
Cp4.1LG16	7570008	7571105	4.70543
Cp4.1LG16	7571564	7571816	4.49189
Cp4.1LG16	7571564	7571816	4.17904
Cp4.1LG16	7571834	7572534	3.99905
Cp4.1LG16	7578520	7578718	3.17826
Cp4.1LG16	7578868	7579447	3.08470
Cp4.1LG16	7610878	7611243	3.48804
Cp4.1LG16	7621069	7621344	4.12658
Cp4.1LG16	7635219	7635574	4.81703
Cp4.1LG16	7635219	7635574	5.65700
Cp4.1LG16	7635767	7636188	4.61031
Cp4.1LG16	7645747	7645861	3.15122
Cp4.1LG16	7645747	7645861	3.19606
Cp4.1LG16	7651103	7651587	3.63545
Cp4.1LG16	7655073	7655343	3.94166
Cp4.1LG16	7657003	7657370	4.74387
Cp4.1LG16	7675214	7675470	3.32761
Cp4.1LG16	7692550	7693425	3.73101
Cp4.1LG16	7695593	7696018	3.24479
Cp4.1LG16	7702657	7702887	3.15969
Cp4.1LG16	7730912	7731173	3.40639
Cp4.1LG16	7731173	7731287	3.35706
Cp4.1LG16	7741458	7741603	3.11126
Cp4.1LG16	7748459	7748776	6.46114
Cp4.1LG16	7750499	7750951	3.47281
Cp4.1LG16	7753997	7754276	4.39770
Cp4.1LG16	7760787	7761149	3.14152
Cp4.1LG16	7793434	7793918	3.38188
Cp4.1LG16	7793434	7793918	3.47040
Cp4.1LG16	7796205	7796844	3.58304
Cp4.1LG16	7797874	7798136	6.46607
Cp4.1LG16	7803981	7804263	4.30371
Cp4.1LG16	7803981	7804263	5.20361
Cp4.1LG16	7803981	7804263	5.91880
Cp4.1LG16	7805742	7806139	8.39822
Cp4.1LG16	7821044	7821201	3.00601
Cp4.1LG16	7854799	7854988	4.52072
Cp4.1LG16	7856915	7857222	3.35824
Cp4.1LG16	7859670	7860131	4.26151
Cp4.1LG16	7862638	7862955	3.83934
Cp4.1LG16	7862638	7862955	3.37047
Cp4.1LG16	7866774	7867192	5.99994
Cp4.1LG16	7869090	7869457	3.16991
Cp4.1LG16	7869090	7869457	4.33442
Cp4.1LG16	7869772	7870028	3.04859
Cp4.1LG16	7870028	7870249	3.65520
Cp4.1LG16	7878461	7879050	8.06787
Cp4.1LG16	7884556	7885446	6.69928
Cp4.1LG16	7884556	7885446	6.13523
Cp4.1LG16	7884556	7885446	4.42018
Cp4.1LG16	7884556	7885446	10.74516
Cp4.1LG16	7890379	7890808	3.98045
Cp4.1LG16	7890379	7890808	5.22742
Cp4.1LG16	7892517	7892951	4.22357
Cp4.1LG16	7898867	7899191	4.37130
Cp4.1LG16	7916606	7917074	4.19227
Cp4.1LG16	7919002	7919271	13.46641
Cp4.1LG16	7921160	7921519	4.07803
Cp4.1LG16	7936070	7936503	3.83644
Cp4.1LG16	7936070	7936503	3.59566
Cp4.1LG16	7938240	7938679	3.37017
Cp4.1LG16	7938240	7938679	4.29987
Cp4.1LG16	7940838	7941149	5.60937
Cp4.1LG16	7940838	7941149	5.58238
Cp4.1LG16	7945676	7946445	3.84867
Cp4.1LG16	7945676	7946445	3.69439
Cp4.1LG16	7945676	7946445	4.58550
Cp4.1LG16	7945676	7946445	4.61384
Cp4.1LG16	7945676	7946445	4.48269
Cp4.1LG16	7945676	7946445	4.46609
Cp4.1LG16	7945676	7946445	4.73757
Cp4.1LG16	7945676	7946445	5.62670
Cp4.1LG16	7945676	7946445	6.02187
Cp4.1LG16	7952354	7952723	6.43949
Cp4.1LG16	7952354	7952723	5.77899
Cp4.1LG16	7962191	7962850	3.23192
Cp4.1LG16	7965640	7965851	3.37130
Cp4.1LG16	7966966	7967593	5.29313
Cp4.1LG16	7978871	7979325	4.31709
Cp4.1LG16	7998696	7998754	3.05172
Cp4.1LG16	7998794	7999054	3.84264
Cp4.1LG16	7998794	7999054	4.04735
Cp4.1LG16	7998794	7999054	3.78827
Cp4.1LG16	7998794	7999054	3.79075
Cp4.1LG16	8000111	8000402	5.75824
Cp4.1LG16	8014207	8014892	6.88904
Cp4.1LG16	8018491	8018791	3.15638
Cp4.1LG16	8055401	8055963	3.69285
Cp4.1LG16	8056220	8056363	4.51019
Cp4.1LG16	8070758	8071208	3.83132
Cp4.1LG16	8076379	8076932	6.86073
Cp4.1LG16	8076379	8076932	9.07519
Cp4.1LG16	8128359	8128497	3.00396
Cp4.1LG16	8129338	8129712	4.94131
Cp4.1LG16	8129338	8129712	4.84669
Cp4.1LG16	8129712	8129971	3.66053
Cp4.1LG16	8129712	8129971	7.00248
Cp4.1LG16	8129712	8129971	8.21241
Cp4.1LG16	8130448	8130798	6.32388
Cp4.1LG16	8130448	8130798	13.23588
Cp4.1LG16	8132021	8132377	4.33080
Cp4.1LG16	8137574	8138243	3.71488
Cp4.1LG16	8137574	8138243	4.32588
Cp4.1LG16	8140560	8140785	3.97544
Cp4.1LG16	8142297	8142647	3.17398
Cp4.1LG16	8154976	8155491	5.53634
Cp4.1LG16	8154976	8155491	5.58531
Cp4.1LG16	8179267	8179683	4.06845
Cp4.1LG16	8184426	8184684	3.44903
Cp4.1LG16	8226496	8227043	3.26317
Cp4.1LG16	8231546	8231978	3.87007
Cp4.1LG16	8231546	8231978	3.62372
Cp4.1LG16	8240615	8240974	3.79423
Cp4.1LG16	8248615	8249068	9.50520
Cp4.1LG16	8266016	8266292	3.55482
Cp4.1LG16	8266623	8267906	3.81946
Cp4.1LG16	8266623	8267906	3.43378
Cp4.1LG16	8274160	8274352	3.36837
Cp4.1LG16	8277760	8278040	3.04819
Cp4.1LG16	8296563	8296864	3.24440
Cp4.1LG16	8298240	8298512	3.43483
Cp4.1LG16	8299439	8299687	4.55206
Cp4.1LG16	8301759	8302031	3.81827
Cp4.1LG16	8303984	8304212	3.59343
Cp4.1LG16	8324666	8325333	4.03860
Cp4.1LG16	8333527	8334238	6.10595
Cp4.1LG16	8334940	8335480	4.76915
Cp4.1LG16	8334940	8335480	3.85784
Cp4.1LG16	8346616	8351549	5.75286
Cp4.1LG16	8352925	8353229	3.85211
Cp4.1LG16	8355108	8355329	3.78984
Cp4.1LG16	8355965	8356166	3.09143
Cp4.1LG16	8370455	8371113	7.18882
Cp4.1LG16	8372347	8373045	3.41760
Cp4.1LG16	8372347	8373045	13.14020
Cp4.1LG16	8376572	8376898	3.20201
Cp4.1LG16	8377483	8377760	3.77861
Cp4.1LG16	8377483	8377760	3.39431
Cp4.1LG16	8379759	8380262	4.82788
Cp4.1LG16	8379759	8380262	5.71476
Cp4.1LG16	8386955	8387280	3.25037
Cp4.1LG16	8387280	8387588	3.29771
Cp4.1LG16	8390953	8391190	4.26206
Cp4.1LG16	8391561	8391820	3.51057
Cp4.1LG16	8402251	8402666	4.51975
Cp4.1LG16	8402251	8402666	3.10915
Cp4.1LG16	8407249	8407592	3.57300
Cp4.1LG16	8407781	8408440	4.08116
Cp4.1LG16	8414885	8415139	3.19411
Cp4.1LG16	8417056	8417329	3.05595
Cp4.1LG16	8422095	8422607	3.94661
Cp4.1LG16	8422095	8422607	6.30848
Cp4.1LG16	8422095	8422607	4.48445
Cp4.1LG16	8442748	8443280	4.02210
Cp4.1LG16	8459003	8459353	4.19134
Cp4.1LG16	8467463	8467569	3.39278
Cp4.1LG16	8476716	8476959	3.12182
Cp4.1LG16	8476716	8476959	3.67187
Cp4.1LG16	8479223	8479465	3.94909
Cp4.1LG16	8484140	8485018	3.60330
Cp4.1LG16	8485426	8485755	3.62002
Cp4.1LG16	8486075	8486444	4.37628
Cp4.1LG16	8494674	8495020	3.16518
Cp4.1LG16	8513343	8513682	5.10747
Cp4.1LG16	8513343	8513682	6.05659
Cp4.1LG16	8516570	8516761	3.32964
Cp4.1LG16	8516936	8517992	9.30373
Cp4.1LG16	8524992	8525274	3.36713
Cp4.1LG16	8530117	8530756	4.27822
Cp4.1LG16	8538567	8538772	4.63036
Cp4.1LG16	8538772	8539339	4.75861
Cp4.1LG16	8542983	8543129	3.07543
Cp4.1LG16	8551652	8552273	4.45738
Cp4.1LG16	8553286	8553466	4.28124
Cp4.1LG16	8580009	8580347	4.80830
Cp4.1LG16	8600248	8600930	3.61302
Cp4.1LG16	8602839	8603096	4.05407
Cp4.1LG16	8608931	8609215	5.53106
Cp4.1LG16	8609215	8609579	4.07380
Cp4.1LG16	8623573	8623689	4.49680
Cp4.1LG16	8628799	8630211	3.22397
Cp4.1LG16	8651192	8651818	4.52832
Cp4.1LG16	8658785	8659623	6.15156
Cp4.1LG16	8659623	8660041	7.39510
Cp4.1LG16	8676364	8676797	6.50455
Cp4.1LG16	8679677	8680388	5.43213
Cp4.1LG16	8679677	8680388	5.30554
Cp4.1LG16	8680772	8681083	4.37280
Cp4.1LG16	8687121	8688297	3.24483
Cp4.1LG18	253	376	4.55208
Cp4.1LG18	1895	2176	5.14567
Cp4.1LG18	1895	2176	12.79841
Cp4.1LG18	2768	3067	7.44064
Cp4.1LG18	3171	8753	4.00661
Cp4.1LG18	55030	60186	3.26905
Cp4.1LG18	55030	60186	3.33260
Cp4.1LG18	55030	60186	3.15707
Cp4.1LG18	68060	68258	3.47189
Cp4.1LG18	84442	86143	3.95987
Cp4.1LG18	99415	99527	3.30993
Cp4.1LG18	104532	105027	3.71112
Cp4.1LG18	104532	105027	3.64592
Cp4.1LG18	104532	105027	4.06203
Cp4.1LG18	104532	105027	8.79153
Cp4.1LG18	105027	105099	4.84583
Cp4.1LG18	105113	105575	4.28414
Cp4.1LG18	105113	105575	10.11736
Cp4.1LG18	156718	161372	4.40354
Cp4.1LG18	208496	208679	3.66667
Cp4.1LG18	214032	214305	3.43633
Cp4.1LG18	235264	236239	3.57040
Cp4.1LG18	257407	257747	4.30091
Cp4.1LG18	314464	315625	4.01150
Cp4.1LG18	355683	356190	3.93136
Cp4.1LG18	355683	356190	3.88842
Cp4.1LG18	364995	365372	3.03083
Cp4.1LG18	380779	380920	3.43319
Cp4.1LG18	415472	415707	3.05737
Cp4.1LG18	434149	435292	3.95251
Cp4.1LG18	534089	534489	5.17233
Cp4.1LG18	539198	540226	3.90657
Cp4.1LG18	540999	541226	3.25808
Cp4.1LG18	596018	596240	3.29767
Cp4.1LG18	596435	596559	3.47446
Cp4.1LG18	629187	629515	3.01936
Cp4.1LG18	686227	693104	3.85511
Cp4.1LG18	686227	693104	3.61473
Cp4.1LG18	801477	802312	6.90201
Cp4.1LG18	807066	807378	3.07733
Cp4.1LG18	834875	835105	3.80428
Cp4.1LG18	834875	835105	5.17810
Cp4.1LG18	834875	835105	4.43627
Cp4.1LG18	839222	839812	4.77445
Cp4.1LG18	842936	843260	8.62446
Cp4.1LG18	849693	851462	34.56007
Cp4.1LG18	858068	858301	3.28244
Cp4.1LG18	858068	858301	3.20003
Cp4.1LG18	858068	858301	3.18638
Cp4.1LG18	858068	858301	3.25133
Cp4.1LG18	858482	858536	6.05065
Cp4.1LG18	858536	858644	3.40550
Cp4.1LG18	858739	858891	3.64489
Cp4.1LG18	858891	858952	3.23178
Cp4.1LG18	861998	862136	3.80026
Cp4.1LG18	864730	864866	4.64402
Cp4.1LG18	864866	864979	7.04104
Cp4.1LG18	865177	865338	3.06672
Cp4.1LG18	865177	865338	5.11384
Cp4.1LG18	865177	865338	4.92793
Cp4.1LG18	865177	865338	3.80180
Cp4.1LG18	865177	865338	4.57748
Cp4.1LG18	865338	865383	3.04234
Cp4.1LG18	870013	870314	3.48704
Cp4.1LG18	904560	904886	4.07955
Cp4.1LG18	904560	904886	3.26767
Cp4.1LG18	996684	996899	3.23257
Cp4.1LG18	996684	996899	3.31757
Cp4.1LG18	996684	996899	3.45209
Cp4.1LG18	1016838	1017680	6.91321
Cp4.1LG18	1022670	1023197	3.00185
Cp4.1LG18	1025083	1025611	25.61757
Cp4.1LG18	1042151	1043415	3.69630
Cp4.1LG18	1075991	1076182	3.73596
Cp4.1LG18	1076736	1076933	3.64213
Cp4.1LG18	1076736	1076933	3.55567
Cp4.1LG18	1118257	1118968	5.43223
Cp4.1LG18	1118257	1118968	3.28840
Cp4.1LG18	1119471	1120890	4.79745
Cp4.1LG18	1122118	1122538	3.39582
Cp4.1LG18	1134815	1135502	3.41198
Cp4.1LG18	1154007	1154094	3.16958
Cp4.1LG18	1184857	1184919	5.08553
Cp4.1LG18	1184919	1185060	4.03057
Cp4.1LG18	1208836	1208871	3.73530
Cp4.1LG18	1208871	1208928	3.58122
Cp4.1LG18	1225405	1226561	5.82560
Cp4.1LG18	1225405	1226561	4.40693
Cp4.1LG18	1230764	1232049	8.70921
Cp4.1LG18	1230764	1232049	5.88895
Cp4.1LG18	1230764	1232049	11.01956
Cp4.1LG18	1256793	1257256	3.21307
Cp4.1LG18	1259894	1260339	3.53566
Cp4.1LG18	1260417	1261594	6.45317
Cp4.1LG18	1269943	1270536	5.88697
Cp4.1LG18	1270536	1270627	4.63754
Cp4.1LG18	1286644	1289366	11.01311
Cp4.1LG18	1289366	1289434	3.28013
Cp4.1LG18	1289678	1289888	9.26692
Cp4.1LG18	1289678	1289888	6.34407
Cp4.1LG18	1289888	1289946	3.16415
Cp4.1LG18	1289946	1290537	3.45445
Cp4.1LG18	1289946	1290537	7.64415
Cp4.1LG18	1289946	1290537	11.63965
Cp4.1LG18	1290537	1291208	4.00542
Cp4.1LG18	1349606	1350037	4.84372
Cp4.1LG18	1350193	1350359	3.47119
Cp4.1LG18	1375457	1376159	8.50791
Cp4.1LG18	1376159	1377111	3.47024
Cp4.1LG18	1390410	1390529	4.13125
Cp4.1LG18	1390529	1390637	3.65200
Cp4.1LG18	1408156	1408359	3.27287
Cp4.1LG18	1408868	1411528	10.17005
Cp4.1LG18	1439009	1439593	5.75012
Cp4.1LG18	1478168	1478244	3.55081
Cp4.1LG18	1481810	1481903	3.02129
Cp4.1LG18	1485702	1485772	4.65660
Cp4.1LG18	1485849	1485973	5.17410
Cp4.1LG18	1487041	1487237	6.98610
Cp4.1LG18	1487041	1487237	7.03052
Cp4.1LG18	1487041	1487237	7.53472
Cp4.1LG18	1487041	1487237	4.12432
Cp4.1LG18	1487041	1487237	5.79399
Cp4.1LG18	1487264	1487323	6.84166
Cp4.1LG18	1500315	1500426	4.35026
Cp4.1LG18	1507065	1507279	7.17896
Cp4.1LG18	1517825	1518074	5.42647
Cp4.1LG18	1531054	1531164	4.18490
Cp4.1LG18	1548117	1548372	4.42861
Cp4.1LG18	1663625	1670122	3.32046
Cp4.1LG18	1751372	1751779	4.70226
Cp4.1LG18	1751372	1751779	3.34099
Cp4.1LG18	1751372	1751779	3.44741
Cp4.1LG18	1756634	1757180	5.17771
Cp4.1LG18	1768891	1769228	4.27127
Cp4.1LG18	1785343	1785475	3.87828
Cp4.1LG18	1821433	1821964	4.64354
Cp4.1LG18	1823579	1824155	5.13128
Cp4.1LG18	1829347	1831192	4.76766
Cp4.1LG18	1833399	1833606	4.26456
Cp4.1LG18	1839136	1839338	4.26861
Cp4.1LG18	1932959	1933063	3.50755
Cp4.1LG18	1946103	1946715	4.34686
Cp4.1LG18	1946103	1946715	4.13300
Cp4.1LG18	1946832	1946897	3.26133
Cp4.1LG18	1950431	1950663	3.41384
Cp4.1LG18	1951491	1951765	5.46011
Cp4.1LG18	1972542	1972681	3.10700
Cp4.1LG18	1986510	1986713	3.88524
Cp4.1LG18	1986510	1986713	3.93855
Cp4.1LG18	1986510	1986713	3.93110
Cp4.1LG18	1986510	1986713	3.97827
Cp4.1LG18	1986510	1986713	4.01771
Cp4.1LG18	1986510	1986713	3.53487
Cp4.1LG18	1987093	1988354	4.33939
Cp4.1LG18	1992715	1992951	3.90663
Cp4.1LG18	1995896	1996242	3.25034
Cp4.1LG18	1996437	1996567	3.38856
Cp4.1LG18	1996437	1996567	3.76968
Cp4.1LG18	2022609	2022712	3.02076
Cp4.1LG18	2034666	2034856	3.22908
Cp4.1LG18	2034666	2034856	6.05948
Cp4.1LG18	2034666	2034856	6.18026
Cp4.1LG18	2034666	2034856	3.35206
Cp4.1LG18	2056356	2056520	4.83725
Cp4.1LG18	2067337	2067641	4.44031
Cp4.1LG18	2074694	2077483	3.70016
Cp4.1LG18	2081332	2081706	3.18972
Cp4.1LG18	2109411	2109819	3.28204
Cp4.1LG18	2150494	2151772	4.50316
